Date,SMALL LoPRIOR,ME1 PRIOR2,ME1 PRIOR3,ME1 PRIOR4,SMALL HiPRIOR,ME2 PRIOR1,ME2 PRIOR2,ME2 PRIOR3,ME2 PRIOR4,ME2 PRIOR5,ME3 PRIOR1,ME3 PRIOR2,ME3 PRIOR3,ME3 PRIOR4,ME3 PRIOR5,ME4 PRIOR1,ME4 PRIOR2,ME4 PRIOR3,ME4 PRIOR4,ME4 PRIOR5,BIG LoPRIOR,ME5 PRIOR2,ME5 PRIOR3,ME5 PRIOR4,BIG HiPRIOR
195309,  -3.08,  -1.97,  -1.52,  -4.13,  -3.12,  -1.71,  -2.07,  -0.30,  -1.49,  -1.02,  -0.87,  -1.15,  -1.75,  -1.10,  -1.09,  -0.52,   0.00,  -0.26,   0.11,  -0.07,  -0.52,   0.30,   0.43,   1.32,   0.57
195310,   2.64,   3.32,  -0.29,   4.24,   0.56,   5.03,   2.77,   3.18,   2.44,   2.79,   5.10,   3.35,   4.84,   5.25,   3.19,   6.14,   4.88,   3.67,   3.57,   4.57,   4.42,   3.83,   5.97,   4.02,   5.00
195311,   2.97,   1.16,   1.16,   0.68,   0.20,   3.57,   1.23,   1.26,   2.04,   1.62,   1.39,   0.86,   1.95,   2.55,   0.74,   2.71,   2.34,   2.27,   3.89,   2.80,  -0.56,   3.92,   3.76,   2.52,   3.00
195312,  -2.91,  -2.22,  -3.66,  -1.97,  -4.78,  -4.00,  -2.09,  -1.97,   0.00,  -1.69,  -2.35,  -1.40,   1.52,  -1.02,  -2.34,  -1.10,  -0.06,  -0.30,   0.60,  -0.39,  -3.21,  -0.02,   0.41,   1.40,  -0.16
195401,  13.65,   9.34,   7.82,   6.30,   5.02,  10.69,   7.31,   5.64,   5.96,   3.58,   9.01,   9.49,   7.33,   5.72,   4.01,   8.18,   8.50,   7.22,   4.36,   4.45,   6.38,   7.48,   5.77,   4.21,   3.57
195402,   1.70,   2.35,   0.63,   0.02,  -1.71,   4.02,   0.41,   0.60,   2.06,   0.76,   1.21,   1.96,   1.66,   2.56,   0.77,   3.52,   2.43,   2.00,   0.81,   0.83,   1.18,   1.02,   2.84,   0.93,   1.21
195403,   3.09,   2.83,   0.47,   1.08,   3.05,   2.86,   3.67,   3.10,   0.20,   2.67,   3.60,   3.34,  -0.31,   1.64,   2.93,   2.68,   4.98,   4.25,   2.06,   4.93,   2.58,   2.87,   3.20,   4.97,   4.87
195404,   1.09,   0.76,   0.24,   1.23,   0.31,  -0.15,   0.04,   0.26,   2.62,  -0.35,   0.68,   2.55,   0.93,   2.23,   2.00,   1.16,   4.88,   1.42,   2.50,   1.76,   1.69,   2.98,   4.69,   4.85,   7.08
195405,   5.97,   3.83,   3.85,   4.75,   2.96,   7.66,   3.77,   2.33,   2.93,   4.49,   8.18,   4.68,   4.25,   5.21,   3.83,   7.81,   5.72,   1.91,   3.18,   2.30,   4.74,   3.59,   2.44,   4.78,   1.36
195406,   2.72,   2.26,  -0.17,   0.02,   0.85,   1.87,   0.74,   1.32,   0.13,  -0.26,   0.75,   2.20,   1.81,   1.67,   0.46,   1.42,   2.16,   1.75,   3.02,   0.52,   5.57,   0.02,  -0.61,  -0.33,   0.44
195407,   9.41,  10.70,   8.17,  11.44,   9.64,   7.45,   7.84,   7.05,   5.72,   7.09,   5.46,   5.48,   8.06,   6.52,   8.35,   5.74,   7.76,   7.28,   6.31,   5.00,   5.00,   5.22,   6.46,   4.24,   2.01
195408,   2.91,   1.18,   0.95,  -0.86,  -1.65,   1.94,   0.08,  -1.10,  -0.55,   0.21,   0.67,  -1.30,  -1.14,  -1.32,  -3.32,  -1.47,  -0.12,  -1.85,  -3.53,  -1.81,  -2.44,  -1.33,  -1.90,  -4.39,  -4.91
195409,   5.14,   4.06,   4.17,   2.74,   2.29,   3.61,   5.13,   4.07,   3.65,   5.57,   5.60,   4.55,   3.78,   3.67,   3.08,   6.44,   4.74,   3.86,   3.43,   6.10,   7.26,   8.23,   5.62,   9.04,   2.93
195410,  -0.21,   2.96,   0.11,  -0.42,  -1.65,  -1.69,  -1.22,  -0.56,  -1.58,  -0.47,   0.52,  -0.12,  -0.79,  -0.37,  -0.72,   0.14,  -2.60,  -0.57,  -1.24,   1.73,  -2.00,  -2.75,  -1.19,  -2.17,  -1.99
195411,  11.74,   7.80,   6.78,   9.18,   6.46,   9.59,  12.33,   8.41,   8.88,   8.01,  11.64,   8.86,  10.29,   8.46,   9.71,   9.64,   7.73,   8.90,  10.83,  10.64,  10.22,   9.59,   6.80,  12.30,  12.03
195412,  11.74,  14.69,   9.61,  13.53,  11.58,   9.17,  11.27,   9.63,  10.07,   8.11,   8.69,   9.35,   9.26,   6.39,  10.29,   7.50,   5.44,   6.25,   6.36,   5.72,   3.68,   5.01,   4.87,   7.07,   4.25
195501,   3.72,   3.03,   2.23,   3.23,   1.46,   0.85,   3.62,   1.71,   0.80,   2.29,   3.86,   2.51,   3.07,   0.95,  -1.31,   0.96,   1.73,   0.90,  -0.58,   0.08,   0.32,   0.90,   0.44,   0.21,   0.90
195502,   7.75,   6.09,   5.74,   3.04,   7.38,   4.39,   5.52,   4.86,   5.13,   2.90,   3.70,   7.25,   5.00,   2.77,   3.82,   2.93,   3.86,   2.74,   4.97,   3.46,   4.02,   4.21,   2.23,   2.77,   1.30
195503,   1.30,   2.18,  -1.94,  -0.60,  -2.12,   1.70,   1.61,  -1.06,   0.93,  -2.34,   2.90,  -1.81,   0.97,  -1.27,  -2.09,   0.39,  -1.50,  -0.86,   0.21,  -0.02,  -0.22,   0.33,  -0.12,  -0.70,   3.72
195504,   0.96,   3.78,   0.42,   4.80,   1.98,   3.05,   1.75,   3.87,   1.65,   1.11,   2.27,   3.31,   1.75,   0.75,   0.23,   3.11,   2.82,   4.35,   3.11,  -1.16,  -0.51,   5.92,   3.43,   3.18,   2.31
195505,   1.05,   1.02,  -0.39,   1.52,  -1.07,  -0.02,   1.82,   0.33,   0.67,  -1.04,  -1.29,   1.17,   0.06,   0.12,   2.90,   0.98,   1.71,   1.07,   0.86,   0.34,   0.75,   2.07,   0.93,   0.68,   1.87
195506,   4.01,   2.86,   4.45,   2.04,   0.14,   3.81,   2.19,   2.31,   3.62,   3.99,   1.82,   3.83,   3.64,   2.79,   3.16,   4.23,   3.70,   3.57,   3.81,   4.03,   5.49,   8.65,   5.61,   7.62,   8.87
195507,   1.13,   1.35,   0.85,   1.83,   2.14,   1.00,   3.39,  -0.63,  -0.08,   0.46,  -0.60,   0.84,  -0.37,   0.87,  -0.05,  -0.88,   1.09,   1.48,   0.85,  -1.97,  -0.70,   1.67,  -0.03,  -0.14,   4.84
195508,   0.52,   0.49,  -0.31,   1.50,  -1.81,   0.78,   0.28,  -1.25,   1.07,  -0.54,   0.74,   0.12,  -0.26,   1.69,   2.39,   1.58,   1.70,  -0.18,   1.65,  -0.28,   1.87,   2.63,  -0.39,   0.19,  -2.27
195509,   1.91,   1.12,  -0.91,   0.92,  -0.65,  -1.71,  -0.49,   0.78,   0.62,  -4.03,  -0.98,   0.63,   1.11,  -1.23,  -3.30,  -2.69,  -0.93,  -2.86,  -2.36,  -0.53,   6.32,   0.68,  -2.53,  -2.17,   0.03
195510,  -3.46,  -0.66,  -1.50,  -0.79,  -2.40,  -1.41,  -3.61,   0.25,   0.44,  -2.04,  -1.75,  -0.70,  -0.73,  -1.74,  -1.61,  -2.58,  -1.06,  -1.71,  -1.56,  -2.80,  -2.03,  -2.31,  -1.49,  -2.43,  -4.54
195511,   5.58,   1.32,   2.02,   5.85,   1.77,   8.21,   4.99,   4.97,   5.14,   4.67,   9.08,   5.62,   5.68,   5.26,   3.61,   9.28,   6.58,   3.92,   6.06,   5.46,  10.43,   9.09,   6.40,   6.28,   4.70
195512,   2.40,   1.89,   4.33,   2.68,   3.29,   2.25,   1.32,   1.61,   3.44,   0.73,   1.85,   1.72,   2.40,   2.44,   4.56,   1.71,   0.79,   2.05,   2.37,   2.02,   4.79,   1.61,   1.91,   0.11,   2.97
195601,   0.12,  -0.17,  -0.53,  -0.67,  -1.09,  -0.73,  -0.50,  -2.14,  -2.04,  -4.16,  -1.78,  -1.80,  -1.31,  -3.57,  -5.05,  -1.32,  -2.86,  -2.58,  -3.33,  -4.84,  -4.96,  -2.25,  -2.44,  -1.90,  -2.97
195602,   4.30,   5.26,   3.74,   1.92,   1.09,   3.89,   4.15,   3.73,   1.98,   1.39,   5.52,   2.42,   3.15,   2.80,   1.62,   6.27,   4.39,   2.77,   2.47,   0.90,   5.26,   5.24,   4.47,   3.07,   1.88
195603,   3.53,   3.97,   3.44,   6.43,   0.97,   3.31,   2.54,   5.32,   4.70,   6.61,   3.92,   3.18,   5.69,   4.51,   7.13,   4.94,   3.54,   4.75,   5.88,   7.47,   4.54,   5.63,   8.51,   6.45,   8.31
195604,   0.63,  -1.14,   2.88,   1.37,  -4.08,   1.57,   0.56,  -0.68,   0.07,   1.01,  -0.80,  -0.43,  -0.10,  -0.73,   1.61,   1.06,  -2.11,  -0.34,   1.95,   2.27,  -0.88,   0.08,  -1.78,   1.75,   2.03
195605,  -4.54,  -2.26,  -4.35,  -3.25,  -7.25,  -4.28,  -5.07,  -3.99,  -4.43,  -5.03,  -2.67,  -2.83,  -3.26,  -4.06,  -5.23,  -3.45,  -1.80,  -2.67,  -3.49,  -5.04,  -3.69,  -5.05,  -4.19,  -6.22,  -6.54
195606,   0.65,   1.13,  -0.37,   0.85,   2.10,   2.67,   1.46,   0.92,   0.59,   0.35,   3.48,   2.85,   2.33,   3.42,   0.73,   2.86,   3.43,   2.55,   2.86,   3.28,   3.68,   3.28,   5.00,   1.97,   6.56
195607,   2.91,   3.34,   2.69,   3.24,   0.04,   3.47,   4.36,   2.21,   4.27,   3.38,   3.81,   3.17,   3.58,   5.72,   3.71,   3.24,   4.55,   4.66,   4.34,   5.15,   3.61,   4.49,   4.25,   6.93,   5.82
195608,  -0.60,  -0.40,  -1.38,  -2.91,  -0.78,   0.73,  -1.34,  -1.49,  -2.30,  -2.62,  -0.86,  -0.40,  -1.32,  -0.61,  -4.38,  -2.53,  -1.75,  -2.19,  -3.20,  -2.99,  -2.96,  -3.09,  -3.68,  -1.95,  -4.68
195609,  -4.14,  -2.54,  -1.90,  -2.22,  -2.36,  -4.81,  -0.74,  -2.41,  -2.53,  -2.26,  -2.59,  -3.19,  -3.10,  -4.31,  -3.30,  -5.08,  -3.86,  -3.82,  -2.18,  -4.96,  -7.58,  -5.40,  -5.06,  -2.67,  -5.08
195610,   0.79,  -0.65,   0.23,   0.11,   0.84,  -0.46,   1.37,  -0.50,   0.62,   0.70,   1.02,   1.27,   0.42,   1.17,   0.42,   0.56,   1.73,   1.16,  -0.05,   0.23,   1.95,   0.95,   0.73,  -0.81,   1.38
195611,  -1.59,  -1.85,   1.24,   1.84,   0.80,  -0.37,  -1.59,  -0.74,   1.27,   4.05,   0.06,  -0.12,   1.57,   2.02,   2.39,  -0.77,   0.79,  -0.02,   1.10,   2.08,   3.69,  -0.18,  -1.93,   2.00,   0.77
195612,   1.01,   2.02,  -1.63,   0.91,   1.11,   1.86,   1.43,   3.47,   2.56,   4.72,   2.72,   3.67,   2.71,   3.12,   1.54,   3.73,   2.54,   2.53,   3.27,   1.52,   5.46,   2.66,   3.65,   3.60,   2.82
195701,   4.47,   4.25,   3.90,   1.88,  -0.56,   4.62,   1.23,   2.20,  -0.31,  -1.10,  -0.57,   1.90,   1.65,   0.07,  -3.89,   0.02,  -0.39,   0.87,  -1.29,  -4.00,  -2.47,  -2.86,  -3.08,  -4.40,  -5.80
195702,  -1.43,  -2.89,  -2.26,  -2.71,  -3.40,  -2.52,  -2.05,  -2.28,  -1.96,  -3.13,  -4.03,  -2.90,  -1.31,  -2.31,  -2.96,  -2.97,  -0.95,  -1.35,  -1.35,  -2.83,  -1.57,  -2.44,  -2.20,  -0.57,  -2.72
195703,   3.36,   1.71,   1.40,   1.92,  -0.27,   2.29,   4.14,   2.16,   1.66,  -1.19,   2.82,   1.96,   2.54,   1.45,   3.62,   1.68,   1.89,   2.37,   3.17,   2.29,   1.84,   2.83,   1.79,   2.74,   2.58
195704,   2.39,   2.94,   2.17,   3.56,   0.69,   0.93,   1.42,   2.97,   2.23,   1.15,   1.92,   1.25,   2.27,   1.43,   4.71,   2.39,   3.98,   0.95,   4.32,   2.46,   3.62,   5.66,   4.01,   5.08,   6.16
195705,   2.16,  -0.84,   1.48,   2.84,  -1.17,   2.83,   2.36,   0.38,   2.34,   0.13,   1.57,   0.61,   2.16,   2.99,   2.43,   1.78,   3.26,   2.84,   1.89,   2.60,   4.24,   1.66,   3.42,   5.55,   4.11
195706,  -0.28,  -0.80,  -1.76,   1.33,   1.46,  -0.87,   0.15,  -0.03,  -1.60,  -0.08,  -1.02,  -1.50,  -1.12,  -1.24,  -1.43,  -0.37,  -2.07,  -1.68,  -0.07,  -1.70,  -0.40,  -1.60,  -0.99,   0.48,  -0.39
195707,   1.70,   3.52,   0.98,  -1.31,  -2.10,   0.74,   0.82,   1.57,   0.70,   0.38,  -0.52,   1.88,   0.54,   0.76,  -0.28,   0.07,   1.25,  -0.62,   0.47,   0.45,   0.48,   1.09,   0.82,   1.75,   0.63
195708,  -3.95,  -3.78,  -2.49,  -3.89,  -4.86,  -5.96,  -3.02,  -4.88,  -4.95,  -5.01,  -6.05,  -4.28,  -4.47,  -6.64,  -4.95,  -7.21,  -4.51,  -4.35,  -5.58,  -7.82,  -4.31,  -5.97,  -2.81,  -5.31,  -4.09
195709,  -5.33,  -5.93,  -5.24,  -4.09,  -3.86,  -8.11,  -7.25,  -4.65,  -3.76,  -2.19,  -7.60,  -6.46,  -4.85,  -4.79,  -4.17,  -7.35,  -5.11,  -4.65,  -2.85,  -3.43,  -8.39,  -6.13,  -7.01,  -5.48,  -2.15
195710, -10.86, -10.00,  -7.37,  -7.01,  -7.30, -11.11,  -6.87,  -6.85,  -6.35,  -6.17,  -9.98,  -7.14,  -5.42,  -4.98,  -5.94,  -7.28,  -6.49,  -5.67,  -3.04,  -2.93,  -5.73,  -4.01,  -2.77,  -3.05,  -2.35
195711,  -0.28,  -0.31,   1.43,   1.51,   1.26,  -0.40,   0.58,   1.78,   0.63,   0.58,   3.90,   4.28,   1.25,   2.57,   2.81,   3.92,   3.22,   2.93,   3.01,   3.26,   5.02,   3.69,   1.04,   1.64,   4.92
195712,  -6.90,  -2.52,  -6.03,  -8.51, -10.58,  -8.00,  -4.89,  -4.12,  -6.07,  -8.48,  -6.90,  -5.56,  -5.59,  -4.24,  -5.01,  -7.99,  -4.19,   0.01,  -1.15,  -5.28,  -6.96,  -3.59,  -1.85,  -3.23,  -3.95
195801,  22.72,  16.81,  13.86,   9.77,   6.93,  17.18,  12.99,  10.26,   8.88,   8.51,  12.97,  13.73,   9.70,   8.81,   6.96,  12.60,  11.77,  10.33,   6.30,   5.10,   6.89,   4.52,   3.63,   3.69,   3.17
195802,   2.35,  -2.97,  -1.32,  -0.97,  -5.70,  -1.76,   2.07,   1.08,  -1.28,  -2.07,   0.27,   0.20,   0.10,  -1.13,  -3.35,   1.33,   0.20,  -0.40,  -2.79,  -3.09,  -3.00,  -0.61,  -0.52,  -2.97,   0.03
195803,   4.07,   3.24,   5.29,   2.31,   3.99,   4.82,   2.06,   3.24,   3.48,   3.68,   4.27,   3.88,   3.40,   2.16,   2.62,   7.57,   4.99,   3.42,   2.58,   3.75,   4.39,   3.51,   3.94,   2.47,   1.88
195804,   3.22,   2.86,   3.24,   5.81,   3.59,   3.19,   3.35,   3.76,   2.39,   2.54,   0.15,   2.09,   3.44,   2.38,   1.31,   2.44,   3.54,   3.75,   2.43,   1.89,   3.28,   2.32,   3.77,   4.09,   3.23
195805,   3.86,   3.09,   3.56,   7.47,   6.23,   3.16,   5.10,   3.92,   4.02,   5.01,   5.80,   4.34,   3.85,   4.14,   4.27,   4.72,   5.13,   2.85,   2.14,   2.50,   4.50,   3.05,   1.84,   2.77,  -0.17
195806,   6.24,   3.02,   2.80,   2.70,   3.56,   2.83,   3.20,   4.77,   1.19,   2.70,   2.96,   3.60,   3.75,   1.76,   1.37,   3.20,   4.33,   3.06,   2.67,   3.03,   3.93,   3.75,   2.30,   2.33,   1.33
195807,   7.78,   7.89,   6.10,   4.16,   3.08,   6.22,   6.80,   5.90,   4.75,   1.68,   9.13,   8.01,   4.85,   5.10,   4.97,   7.57,   4.11,   4.28,   4.67,   4.49,   5.24,   6.24,   3.58,   4.61,   2.95
195808,   3.55,   3.08,   3.01,   3.68,   5.01,   7.21,   3.60,   3.15,   0.95,   1.84,   4.65,   3.20,   2.91,   3.65,   1.43,   3.84,   0.97,   2.03,   4.64,   2.10,   2.14,   1.78,   1.29,   1.82,   1.39
195809,   6.95,   9.31,   7.38,   3.27,   4.83,   7.27,   6.62,   3.34,   5.04,   4.72,   5.78,   4.90,   5.97,   5.63,   4.51,   5.61,   4.92,   4.39,   4.14,   4.78,   5.53,   5.78,   4.13,   4.93,   2.92
195810,   2.88,   4.47,   2.56,   2.25,   3.17,   5.75,   4.78,   3.68,   3.66,   2.74,   3.72,   1.86,   1.29,   1.87,   5.44,   4.51,   2.60,   2.24,   3.46,   4.19,   2.38,   1.10,   2.77,   3.98,   0.76
195811,   4.72,   4.85,   4.43,   3.27,   5.92,   6.79,   5.89,   6.98,   3.40,   5.70,   4.12,   5.04,   3.52,   2.21,   2.28,   4.54,   4.30,   4.50,   3.43,   5.15,   3.38,   2.93,   2.47,   4.42,   0.91
195812,   5.46,   2.85,   6.30,   4.70,  -0.22,   5.23,   6.14,   5.03,   1.92,   2.92,   3.15,   4.47,   3.31,   3.25,   1.65,   5.84,   4.07,   4.77,   3.84,   3.06,   4.44,   5.62,   7.53,   4.51,   3.08
195901,   7.13,   3.98,  10.79,   7.23,   7.10,   4.61,   6.55,   4.49,   4.49,   5.34,   3.70,   5.89,   5.87,   4.28,   0.69,   3.59,   3.74,   3.08,   1.81,   0.48,  -0.73,   0.82,   0.92,   0.18,   0.34
195902,   3.52,   7.82,   2.97,   1.58,   1.61,   6.06,   5.06,   1.47,   2.33,   1.14,   1.97,   3.44,   6.22,   1.16,   3.96,   4.08,   3.14,   5.40,   0.44,   2.55,  -0.14,  -0.76,   2.46,   2.02,   2.39
195903,   0.17,   2.43,   1.89,   1.46,   3.00,   2.05,   1.13,   0.14,   5.31,   2.45,   0.79,   1.35,  -0.19,   0.32,   0.31,   2.58,   1.47,  -0.93,   0.42,   1.94,   1.10,  -0.82,   1.66,   0.06,  -2.39
195904,   1.67,   2.58,   4.44,   1.78,   0.36,   3.05,   0.96,   3.84,   2.22,   1.95,   4.43,   2.44,   3.27,   2.33,   1.99,   2.61,   3.68,   2.88,   3.91,   4.93,   3.87,   4.04,   5.15,   3.82,   1.28
195905,   0.79,   1.28,   0.22,  -0.02,   2.17,   0.80,   1.68,  -0.77,   0.08,   0.57,   2.21,   1.14,   0.37,   1.00,  -1.27,   1.20,   2.44,   1.10,   0.95,   0.81,   2.12,   0.66,   1.56,   0.77,   4.55
195906,  -0.61,   2.28,  -0.90,   1.37,  -3.13,   0.76,  -0.87,   2.09,   1.83,   0.21,   1.11,  -0.05,  -0.06,   0.38,   1.80,   0.49,   2.15,   2.35,  -1.40,   0.99,   1.87,   0.57,  -0.64,   0.11,  -1.13
195907,   2.76,   1.17,   3.08,   4.07,   2.21,   2.68,   5.61,   3.09,   2.10,   4.71,   1.49,   3.10,   2.04,   4.96,   4.86,   3.04,   1.69,   2.76,   3.50,   1.34,   1.81,   3.62,   5.22,   4.22,   1.32
195908,  -0.22,  -1.78,   0.91,  -1.15,  -0.63,  -2.44,  -0.11,  -2.03,  -1.52,  -1.41,  -1.68,   1.07,  -0.21,  -2.72,  -1.60,  -4.92,  -0.58,  -1.77,  -1.37,  -1.57,  -3.10,  -0.74,  -0.83,  -1.32,  -0.77
195909,  -4.16,  -4.12,  -4.86,  -4.63,  -5.21,  -5.70,  -3.90,  -3.99,  -2.89,  -4.41,  -5.87,  -4.93,  -3.37,  -3.83,  -4.63,  -4.21,  -6.16,  -4.03,  -5.02,  -5.62,  -4.33,  -5.09,  -4.95,  -3.16,  -5.22
195910,   2.25,   1.94,   0.18,  -0.32,   1.62,   4.82,   0.82,   2.65,   2.05,   4.20,   4.42,   1.13,   3.07,   1.23,   1.88,   3.70,   1.10,   3.79,   3.09,   1.75,   2.88,   1.70,   0.87,   1.35,   0.71
195911,   1.51,  -0.92,  -1.86,   1.81,   1.09,   2.31,   2.64,   0.79,   2.69,   4.19,   2.06,   0.17,  -0.53,   2.52,   1.83,   1.95,   2.71,   4.68,   2.30,   3.99,   1.98,   0.91,   0.85,   2.80,   3.71
195912,   3.20,   3.75,   1.94,   2.61,   0.60,   4.84,   3.29,   1.40,   4.95,  -0.72,   3.29,   0.94,   2.23,   2.03,   2.72,   2.52,   1.84,   1.08,   1.50,  -1.04,   3.79,   3.48,   3.53,   2.86,   2.14
196001,   1.46,  -1.11,  -1.03,  -0.63,  -2.22,  -4.06,  -2.29,  -1.21,  -4.60,  -5.94,  -4.84,  -3.64,  -4.24,  -3.88,  -7.49,  -6.13,  -2.77,  -5.45,  -5.74,  -8.62,  -3.49,  -6.53,  -6.62,  -6.97,  -9.89
196002,   1.68,   0.28,   4.86,  -1.86,  -1.70,   4.00,   2.74,   0.52,   0.50,   1.00,   1.02,   0.91,  -0.24,   0.82,  -0.01,   0.46,   2.87,   2.15,   1.30,   0.50,   1.17,   0.39,   0.71,  -0.08,   6.62
196003,  -2.43,  -1.74,  -2.43,  -3.52,  -5.96,  -3.45,  -2.81,  -2.24,  -3.75,  -4.70,  -3.94,  -1.56,  -1.94,  -2.35,  -3.33,  -4.77,  -2.95,  -0.60,  -0.51,  -3.80,  -0.13,  -2.88,   0.54,  -1.34,   0.37
196004,  -2.56,  -2.49,  -2.62,  -1.61,  -3.78,  -3.98,  -2.04,  -2.23,  -2.57,  -1.99,  -4.67,  -1.45,  -4.34,  -0.01,  -2.34,   0.35,  -0.52,  -2.25,  -1.17,  -0.10,  -3.62,  -0.86,  -3.09,  -1.44,   0.61
196005,  -0.29,  -2.19,   1.15,  -1.75,   3.65,   6.42,   0.54,   1.51,   3.13,   8.50,   0.67,   1.10,   2.00,   0.31,   4.90,   4.42,   2.02,   0.29,   4.09,   5.29,   4.76,   0.14,   2.30,   5.02,   7.62
196006,   2.34,   3.14,   2.08,   2.99,   3.71,   1.73,   1.15,   1.13,  -0.30,   3.39,   2.43,   3.72,   2.57,   3.73,   1.27,   4.24,   1.66,   1.24,   2.25,   2.40,   5.58,   2.47,   1.73,   2.64,   1.38
196007,  -0.83,  -1.23,  -0.16,  -2.07,  -4.31,  -0.69,  -2.18,  -0.27,  -1.82,  -5.16,  -0.93,  -0.56,  -1.49,  -2.31,  -2.96,   0.30,  -2.10,   0.48,  -2.06,  -3.66,  -5.04,  -3.15,  -0.92,  -2.29,  -3.02
196008,   7.10,   3.47,   6.41,   4.00,   5.94,   2.53,   2.80,   4.01,   3.62,   3.60,   2.11,   5.20,   2.40,   4.26,   5.63,   2.56,   2.15,   3.12,   4.55,   3.03,   1.53,   2.26,   2.95,   4.01,   4.61
196009,  -5.06,  -4.84,  -2.68,  -7.82,  -7.55,  -7.49,  -6.05,  -5.09,  -6.87,  -9.15,  -5.52,  -6.02,  -5.81,  -5.36,  -6.28,  -6.96,  -5.35,  -5.45,  -4.68,  -5.99,  -7.34,  -4.40,  -6.40,  -5.55,  -4.92
196010,  -4.43,  -0.80,  -2.83,  -3.20,  -4.40,  -5.01,  -1.40,  -3.79,  -2.69,  -2.65,  -5.48,  -2.72,  -1.11,  -3.06,  -1.44,  -4.21,  -2.16,  -1.10,  -1.39,  -1.06,  -3.29,  -0.18,   0.84,  -0.25,   0.41
196011,   3.50,   3.15,   1.34,   0.12,   1.71,   6.38,   3.19,   5.77,   3.47,   4.50,   5.79,   6.73,   5.22,   4.33,   4.32,   8.47,   7.87,   5.51,   5.05,   6.05,   5.12,   4.64,   3.37,   4.79,   5.99
196012,   4.04,   2.21,   3.68,   2.04,   3.13,   2.38,   3.92,   3.41,   2.37,   3.26,   3.73,   4.09,   3.37,   4.93,   3.51,   5.72,   5.86,   4.13,   5.98,   3.76,   4.68,   4.33,   7.12,   3.54,   4.07
196101,   9.94,  11.68,   7.51,   8.08,   8.12,   9.23,  12.05,   9.55,   9.55,   6.41,   7.72,  11.87,   7.74,   8.98,   5.20,  10.02,   7.15,  10.11,   6.91,   5.67,   8.48,   4.63,   6.41,   6.08,   6.33
196102,   7.75,   5.22,   4.08,   8.99,   5.53,   6.27,   8.00,   8.27,   9.37,   6.17,   7.94,   6.77,   5.76,   6.35,   5.75,   6.05,   5.44,   7.72,   3.64,   5.10,   3.83,   4.24,   2.91,   2.05,   1.72
196103,   8.62,   6.48,   6.61,   1.76,   7.15,   7.28,   5.94,   9.48,   5.56,   2.72,   5.28,   3.16,   4.82,   7.76,   4.50,   6.70,   4.34,   3.43,   4.29,   6.73,   4.45,   1.62,   2.80,   0.94,   0.00
196104,   4.22,   3.34,   1.00,  -0.55,  -0.17,   2.83,   2.59,   1.61,   2.30,   1.46,   2.33,  -0.16,   0.68,  -1.05,  -0.18,   0.69,   1.51,  -0.64,  -2.21,   1.31,   1.88,   0.09,   0.78,   0.84,  -4.63
196105,   5.62,   4.03,   5.88,   4.96,   4.79,   5.13,   4.72,   6.93,   2.76,   3.09,   6.84,   5.69,   6.14,   3.27,   1.82,   4.14,   6.38,   3.33,   3.17,  -0.58,   5.83,   3.78,   2.74,   0.94,   0.15
196106,  -3.45,  -5.29,  -2.07,  -7.57,  -5.74,  -4.89,  -2.81,  -4.38,  -6.27,  -9.43,  -3.86,  -3.71,  -3.84,  -5.41,  -6.16,  -3.71,  -2.49,  -2.93,  -4.29,  -5.76,  -1.07,  -2.43,  -3.58,  -3.03,  -1.51
196107,   0.92,  -1.31,   0.75,   1.15,  -1.25,   2.15,   2.27,   0.17,  -0.46,  -1.76,   3.00,   1.81,   0.37,  -0.42,   0.59,   0.85,   2.29,   2.30,   1.41,   1.99,   4.24,   4.35,   4.12,   2.68,   2.54
196108,   1.82,   1.85,   1.73,  -0.90,   0.00,   1.98,   0.09,   2.02,  -0.17,   2.38,   1.80,   2.15,   0.60,   2.64,  -1.10,   2.31,   5.21,   4.22,   3.98,   3.14,   2.82,   3.08,   4.37,   3.50,   1.03
196109,  -3.01,  -4.76,  -1.03,  -3.82,  -4.83,  -4.54,  -2.35,  -3.09,  -2.87,  -5.10,  -4.60,  -3.03,  -2.88,  -1.77,   0.03,  -5.88,  -3.02,  -4.22,  -0.92,  -2.32,  -6.20,  -1.43,  -1.69,   0.53,  -4.05
196110,   4.80,  -1.75,   3.10,   2.68,   1.35,  -0.56,   1.27,   2.62,   1.82,   1.56,  -0.13,   1.90,   2.39,   2.90,   2.85,   1.89,   5.09,   1.76,   3.83,   3.68,   2.63,   1.69,   3.53,   3.11,   2.52
196111,   5.94,   3.21,   4.03,   3.93,   5.71,   5.49,   3.68,   5.55,   9.28,   6.42,   4.46,   5.14,   2.20,   4.41,   8.09,   5.27,   3.73,   4.47,   4.55,   2.56,   2.59,   4.10,   7.72,   4.38,   2.54
196112,   2.82,   0.66,   1.98,  -0.14,  -3.32,   1.20,  -0.01,  -0.21,   2.25,  -1.53,   0.66,   0.15,  -0.25,  -0.35,  -2.87,   1.10,  -0.85,  -0.42,  -2.86,  -1.71,   0.47,  -0.60,   0.19,   0.83,  -0.34
